folder,examples,preprocess_time,fft_time,postprocess_time,baseline_time,RRE,RTE
sun3d-hotel_uc-scan3,6 37,0:00:00.072330,0:00:14.487470,0:00:00.005842,0:00:14.578541,3.137341296176013,0.09270945357374802
sun3d-hotel_uc-scan3,6 38,0:00:00.068377,0:00:11.000209,0:00:00.005889,0:00:11.083785,2.9017959543474925,0.07455711788649187
sun3d-hotel_uc-scan3,6 39,0:00:00.063803,0:00:10.428609,0:00:00.005965,0:00:10.511127,1.5886305552141227,0.06593175121565033
sun3d-hotel_uc-scan3,6 40,0:00:00.065012,0:00:11.400911,0:00:00.005953,0:00:11.484475,5.194787669568649,0.11051763292676679
sun3d-hotel_uc-scan3,6 41,0:00:00.069257,0:00:12.919389,0:00:00.005891,0:00:13.007032,13.679079977962747,0.2917219931135179
sun3d-hotel_uc-scan3,7 8,0:00:00.073670,0:00:13.973555,0:00:00.005905,0:00:14.065830,2.509135961645485,0.062568226924198
sun3d-hotel_uc-scan3,7 37,0:00:00.075467,0:00:14.255217,0:00:00.005953,0:00:14.349422,4.012666007605487,0.14570588959201544
sun3d-hotel_uc-scan3,7 38,0:00:00.063131,0:00:10.995987,0:00:00.005889,0:00:11.074183,2.960886141509287,0.10208673312473172
sun3d-hotel_uc-scan3,7 39,0:00:00.064992,0:00:10.371921,0:00:00.005931,0:00:10.455547,4.717020274746953,0.04707351066196557
sun3d-hotel_uc-scan3,7 40,0:00:00.067930,0:00:11.305095,0:00:00.005888,0:00:11.392473,2.7789335232576056,0.10480194004574425
sun3d-hotel_uc-scan3,7 41,0:00:00.073767,0:00:12.944016,0:00:00.006011,0:00:13.033154,9.93319680737243,0.21904796118283534
sun3d-hotel_uc-scan3,8 9,0:00:00.082222,0:00:21.894958,0:00:00.005797,0:00:21.992235,3.8700167388054396,0.11023508690551295
sun3d-hotel_uc-scan3,8 37,0:00:00.062968,0:00:14.507710,0:00:00.005809,0:00:14.585911,6.274736041043797,0.1959834770578298
sun3d-hotel_uc-scan3,8 38,0:00:00.061811,0:00:10.952396,0:00:00.005801,0:00:11.032555,7.445611702648765,0.1722379588237842
sun3d-hotel_uc-scan3,8 39,0:00:00.062383,0:00:10.656541,0:00:00.005986,0:00:10.734140,1.9295361811724185,0.053498252873716484
sun3d-hotel_uc-scan3,8 40,0:00:00.055758,0:00:11.515290,0:00:00.005934,0:00:11.590879,4.069893560202254,0.018535351224769066
sun3d-hotel_uc-scan3,8 41,0:00:00.060171,0:00:13.086347,0:00:00.006440,0:00:13.165566,0.8367375775535781,0.022014265126296124
sun3d-hotel_uc-scan3,8 42,0:00:00.066468,0:00:12.762212,0:00:00.005887,0:00:12.843778,12.835619905280524,0.19962701030488797
sun3d-hotel_uc-scan3,9 10,0:00:00.111694,0:00:25.435817,0:00:00.005926,0:00:25.562687,3.686534945212637,0.169204264365578
sun3d-hotel_uc-scan3,9 36,0:00:00.136022,0:00:33.365594,0:00:00.005785,0:00:33.518663,4.957795634998667,0.21545834206822406
sun3d-hotel_uc-scan3,9 43,0:00:00.103021,0:00:23.142794,0:00:00.005820,0:00:23.264618,5.265640914491652,0.10946735833745846
sun3d-hotel_uc-scan3,9 44,0:00:00.101211,0:00:22.402863,0:00:00.005826,0:00:22.519459,6.849905096491818,0.19010568911467018
sun3d-hotel_uc-scan3,9 45,0:00:00.117941,0:00:27.204477,0:00:00.005960,0:00:27.337914,7.6500040588265845,0.0647609595764462
sun3d-hotel_uc-scan3,10 18,0:00:00.121099,0:00:25.123887,0:00:00.005886,0:00:25.260674,102.97229258843807,2.515692057562089
sun3d-hotel_uc-scan3,10 19,0:00:00.112085,0:00:21.805159,0:00:00.005775,0:00:21.932886,6.613465700737869,0.23730582488874424
sun3d-hotel_uc-scan3,10 20,0:00:00.119329,0:00:25.569086,0:00:00.005829,0:00:25.707318,5.636877605846399,0.23475956957932353
sun3d-hotel_uc-scan3,10 35,0:00:00.151186,0:00:36.816034,0:00:00.006047,0:00:36.987143,2.7759112611840795,0.055720384779757784
sun3d-hotel_uc-scan3,10 36,0:00:00.145697,0:00:33.502295,0:00:00.005832,0:00:33.663335,9.277927302114723,0.2370752668971177
sun3d-hotel_uc-scan3,10 43,0:00:00.113210,0:00:23.224422,0:00:00.005751,0:00:23.353334,6.511806905923772,0.26259727434182584
sun3d-hotel_uc-scan3,10 44,0:00:00.115178,0:00:22.090492,0:00:00.005787,0:00:22.224514,2.414841056194556,0.0921441086728281
sun3d-hotel_uc-scan3,10 45,0:00:00.127910,0:00:26.809195,0:00:00.005829,0:00:26.956019,3.0169802442839426,0.11856541885321983
sun3d-hotel_uc-scan3,10 54,0:00:00.122856,0:00:27.204998,0:00:00.005725,0:00:27.346503,6.57490460178296,0.20132938154237356
sun3d-hotel_uc-scan3,11 34,0:00:00.131151,0:00:28.901403,0:00:00.005792,0:00:29.051242,5.3603985614559155,0.201558127246228
sun3d-hotel_uc-scan3,11 35,0:00:00.160841,0:00:39.911103,0:00:00.005760,0:00:40.090775,2.787350765532416,0.08762255786550673
sun3d-hotel_uc-scan3,11 46,0:00:00.114382,0:00:25.514764,0:00:00.005679,0:00:25.644553,1.1316318352992434,0.05710947587064544
sun3d-hotel_uc-scan3,11 47,0:00:00.154887,0:00:37.978785,0:00:00.005655,0:00:38.152275,8.119527770813157,0.22026051681808204
sun3d-hotel_uc-scan3,11 53,0:00:00.159169,0:00:39.766642,0:00:00.005710,0:00:39.941398,3.657184114555031,0.1401061153861001
sun3d-hotel_uc-scan3,11 54,0:00:00.128309,0:00:26.231251,0:00:00.005819,0:00:26.378238,5.998718239458723,0.3043766638164248
sun3d-hotel_uc-scan3,12 13,0:00:00.096574,0:00:23.495178,0:00:00.005812,0:00:23.610816,2.8670675778019166,0.09210489592338951
sun3d-hotel_uc-scan3,12 32,0:00:00.077300,0:00:16.554687,0:00:00.005838,0:00:16.651133,6.168796981981607,0.13452638566096595
sun3d-hotel_uc-scan3,12 33,0:00:00.131552,0:00:24.490622,0:00:00.005838,0:00:24.638208,5.271054513876626,0.13563830167017812
sun3d-hotel_uc-scan3,12 47,0:00:00.143272,0:00:38.071141,0:00:00.005827,0:00:38.229977,4.144737989529244,0.17317313957908806
sun3d-hotel_uc-scan3,12 48,0:00:00.108731,0:00:27.384913,0:00:00.005830,0:00:27.509118,1.8878672566310621,0.08016991505173535
sun3d-hotel_uc-scan3,12 52,0:00:00.123412,0:00:32.211607,0:00:00.006016,0:00:32.354117,5.173072255087855,0.2877577755058404
sun3d-hotel_uc-scan3,12 53,0:00:00.145829,0:00:39.789098,0:00:00.005682,0:00:39.950203,9.640427244785972,0.432649360771807
sun3d-hotel_uc-scan3,13 14,0:00:00.123627,0:00:29.983368,0:00:00.005853,0:00:30.126405,4.4078426477557535,0.24067770371620187
sun3d-hotel_uc-scan3,13 24,0:00:00.123250,0:00:28.040568,0:00:00.005813,0:00:28.179411,85.8221229173523,0.8664279510359383
sun3d-hotel_uc-scan3,13 25,0:00:00.089105,0:00:16.794770,0:00:00.005687,0:00:16.902622,12.803577902154524,0.4450797067259607
sun3d-hotel_uc-scan3,13 26,0:00:00.115593,0:00:26.514661,0:00:00.005888,0:00:26.645652,3.349943214314622,0.04832709262451528
sun3d-hotel_uc-scan3,13 48,0:00:00.117140,0:00:27.356344,0:00:00.005858,0:00:27.492510,7.383430174167733,0.35350299588638723
sun3d-hotel_uc-scan3,13 49,0:00:00.175539,0:00:38.183900,0:00:00.005891,0:00:38.378466,2.925038375636694,0.11276478617461581
sun3d-hotel_uc-scan3,13 52,0:00:00.129526,0:00:32.005543,0:00:00.005830,0:00:32.153716,4.527496549128258,0.17353965743390448
sun3d-hotel_uc-scan3,14 15,0:00:00.137116,0:00:28.673827,0:00:00.005824,0:00:28.829880,5.351667848232776,0.21254383750921155
sun3d-hotel_uc-scan3,14 16,0:00:00.134102,0:00:27.533107,0:00:00.005673,0:00:27.682245,4.412844049574231,0.10669492523845142
sun3d-hotel_uc-scan3,14 23,0:00:00.144173,0:00:31.159408,0:00:00.005931,0:00:31.319291,3.026979122315291,0.16420103261816085
sun3d-hotel_uc-scan3,14 24,0:00:00.154180,0:00:29.851713,0:00:00.005842,0:00:30.024778,4.022728890956605,0.11998197327743772
sun3d-hotel_uc-scan3,14 25,0:00:00.108963,0:00:17.275063,0:00:00.005802,0:00:17.402758,3.9863998506980525,0.16221445840219134
sun3d-hotel_uc-scan3,14 26,0:00:00.130076,0:00:26.575649,0:00:00.005947,0:00:26.721665,6.542824166430905,0.2785846426102734
sun3d-hotel_uc-scan3,14 49,0:00:00.168010,0:00:38.247437,0:00:00.005809,0:00:38.430732,10.445220650783387,0.3747207261069065
sun3d-hotel_uc-scan3,14 51,0:00:00.148567,0:00:33.589540,0:00:00.005786,0:00:33.757808,5.137626707802969,0.17744485282747355
sun3d-hotel_uc-scan3,15 16,0:00:00.133395,0:00:27.549010,0:00:00.005785,0:00:27.701253,2.385337547628738,0.1120982678851274
sun3d-hotel_uc-scan3,15 22,0:00:00.141752,0:00:24.763124,0:00:00.006044,0:00:24.924257,6.9766714188331935,0.37356197134162883
sun3d-hotel_uc-scan3,15 23,0:00:00.141613,0:00:31.113746,0:00:00.005879,0:00:31.274370,3.5931510815041734,0.11300533491980834
sun3d-hotel_uc-scan3,15 24,0:00:00.145333,0:00:29.853248,0:00:00.005750,0:00:30.013756,5.362877234458942,0.17519087520038296
sun3d-hotel_uc-scan3,15 49,0:00:00.164769,0:00:38.390585,0:00:00.005877,0:00:38.574329,9.185139052790145,0.3960922519549448
sun3d-hotel_uc-scan3,15 51,0:00:00.151403,0:00:33.511507,0:00:00.005826,0:00:33.681776,3.1840788156492974,0.09446981241397141
sun3d-hotel_uc-scan3,16 17,0:00:00.135028,0:00:29.945106,0:00:00.005861,0:00:30.098975,4.8044013833132215,0.1576184203175141
sun3d-hotel_uc-scan3,16 22,0:00:00.121214,0:00:24.901177,0:00:00.005787,0:00:25.037868,3.673482923423909,0.09953826175754744
sun3d-hotel_uc-scan3,16 23,0:00:00.141551,0:00:31.402678,0:00:00.005747,0:00:31.559825,5.739736924714903,0.11459885108744025
sun3d-hotel_uc-scan3,16 24,0:00:00.135443,0:00:30.273888,0:00:00.005773,0:00:30.428222,5.434093441110338,0.19496858690404442
sun3d-hotel_uc-scan3,16 48,0:00:00.129448,0:00:27.670969,0:00:00.005816,0:00:27.819343,110.24652647458754,2.7368239325869803
sun3d-hotel_uc-scan3,16 49,0:00:00.159121,0:00:38.585446,0:00:00.005774,0:00:38.763475,10.576502883115774,0.3039852878716635
sun3d-hotel_uc-scan3,16 51,0:00:00.145231,0:00:33.849530,0:00:00.005886,0:00:34.013726,2.8027820448810004,0.07680025555565737
sun3d-hotel_uc-scan3,17 21,0:00:00.115112,0:00:20.986901,0:00:00.005786,0:00:21.117936,1.1554455729202495,0.08644074399126901
sun3d-hotel_uc-scan3,17 22,0:00:00.124001,0:00:24.883938,0:00:00.005802,0:00:25.027034,4.580978308736867,0.19955114521632578
sun3d-hotel_uc-scan3,18 19,0:00:00.106011,0:00:22.136321,0:00:00.005737,0:00:22.257684,30.184441857661284,0.20121949660738525
sun3d-hotel_uc-scan3,18 20,0:00:00.114440,0:00:25.767249,0:00:00.005723,0:00:25.896744,4.17538348386597,0.17041435000449837
sun3d-hotel_uc-scan3,18 36,0:00:00.141039,0:00:33.513075,0:00:00.005869,0:00:33.673045,10.286918304774346,0.33067265111761324
sun3d-hotel_uc-scan3,18 45,0:00:00.120386,0:00:26.871673,0:00:00.005819,0:00:27.011020,103.35988471865235,3.6121893111740304
sun3d-hotel_uc-scan3,19 20,0:00:00.111020,0:00:25.301265,0:00:00.005852,0:00:25.431236,4.058026063420029,0.16798111849088737
sun3d-hotel_uc-scan3,19 36,0:00:00.132835,0:00:33.205051,0:00:00.005812,0:00:33.356672,5.505154046265049,0.19012663584690673
sun3d-hotel_uc-scan3,20 36,0:00:00.146611,0:00:33.863988,0:00:00.005960,0:00:34.029442,4.3977226238686855,0.10112562820487318
sun3d-hotel_uc-scan3,21 22,0:00:00.088677,0:00:25.113638,0:00:00.008665,0:00:25.224976,2.178983787221851,0.13796398454284767
sun3d-hotel_uc-scan3,22 23,0:00:00.135828,0:00:31.389937,0:00:00.005786,0:00:31.545022,1.0302906404628942,0.04225626377442588
sun3d-hotel_uc-scan3,23 24,0:00:00.142332,0:00:30.190001,0:00:00.005770,0:00:30.348255,1.2087784728758013,0.06308548760502279
sun3d-hotel_uc-scan3,23 49,0:00:00.171424,0:00:36.151312,0:00:00.005787,0:00:36.338227,6.486204593527329,0.14359521162854647
sun3d-hotel_uc-scan3,23 51,0:00:00.158301,0:00:33.627579,0:00:00.005812,0:00:33.801223,4.487059798206392,0.18292238479713457
sun3d-hotel_uc-scan3,24 25,0:00:00.117823,0:00:17.710631,0:00:00.005824,0:00:17.847244,6.328947726457563,0.168951766152875
sun3d-hotel_uc-scan3,24 49,0:00:00.166232,0:00:36.158640,0:00:00.005906,0:00:36.343661,5.425837367937059,0.1292213399099526
sun3d-hotel_uc-scan3,24 51,0:00:00.157391,0:00:33.596085,0:00:00.005939,0:00:33.772723,4.727471046262365,0.28627484432099787
sun3d-hotel_uc-scan3,25 26,0:00:00.101224,0:00:26.578661,0:00:00.005844,0:00:26.698721,6.48909710128118,0.2731763707474312
sun3d-hotel_uc-scan3,25 48,0:00:00.102276,0:00:26.656942,0:00:00.005751,0:00:26.777876,113.23807809731309,4.834745527682532
sun3d-hotel_uc-scan3,25 49,0:00:00.132535,0:00:38.313470,0:00:00.005829,0:00:38.464772,5.092738822448888,0.20704831948451874
sun3d-hotel_uc-scan3,25 51,0:00:00.119295,0:00:31.575008,0:00:00.005777,0:00:31.709722,6.7443458263229985,0.2838030735755861
sun3d-hotel_uc-scan3,25 52,0:00:00.112356,0:00:32.177033,0:00:00.005636,0:00:32.308391,98.03767411554053,4.721009033300924
sun3d-hotel_uc-scan3,26 27,0:00:00.111245,0:00:19.426869,0:00:00.005773,0:00:19.556882,1.703125463072415,0.056291462428999794
sun3d-hotel_uc-scan3,26 28,0:00:00.097777,0:00:13.880317,0:00:00.005990,0:00:13.993658,4.063074311511215,0.11993583619882973
sun3d-hotel_uc-scan3,27 28,0:00:00.075444,0:00:13.553873,0:00:00.005945,0:00:13.648213,4.9228384671936265,0.13586374838276175
sun3d-hotel_uc-scan3,27 29,0:00:00.081462,0:00:17.106759,0:00:00.005882,0:00:17.206842,6.725109756046017,0.13683748247316677
sun3d-hotel_uc-scan3,28 29,0:00:00.066958,0:00:16.909228,0:00:00.005996,0:00:16.995227,75.95853460523544,0.24229064179245216
sun3d-hotel_uc-scan3,31 32,0:00:00.059080,0:00:14.610578,0:00:00.005841,0:00:14.684902,4.620370911920543,0.20722704445847392
sun3d-hotel_uc-scan3,31 33,0:00:00.072275,0:00:23.486601,0:00:00.005627,0:00:23.577553,3.6860907674653567,0.08177371966724432
sun3d-hotel_uc-scan3,31 47,0:00:00.110225,0:00:37.438818,0:00:00.005928,0:00:37.568179,9.62692315442636,0.4853195916198956
sun3d-hotel_uc-scan3,31 48,0:00:00.078021,0:00:26.638715,0:00:00.005884,0:00:26.735867,3.9273949453558687,0.20843297005335007
sun3d-hotel_uc-scan3,31 52,0:00:00.090430,0:00:31.427312,0:00:00.005904,0:00:31.536769,15.059779990776367,0.8086486638605113
sun3d-hotel_uc-scan3,32 33,0:00:00.085741,0:00:24.293803,0:00:00.005648,0:00:24.394765,4.384092689498792,0.1331805575692496
sun3d-hotel_uc-scan3,32 47,0:00:00.126727,0:00:38.208910,0:00:00.005765,0:00:38.354192,14.429189245709036,0.817562639418343
sun3d-hotel_uc-scan3,32 48,0:00:00.092341,0:00:27.529755,0:00:00.005862,0:00:27.641115,5.352954548352397,0.25574243222497367
sun3d-hotel_uc-scan3,32 52,0:00:00.103999,0:00:32.268602,0:00:00.005765,0:00:32.388247,3.086223882899584,0.24354077280165456
sun3d-hotel_uc-scan3,33 34,0:00:00.124071,0:00:28.823445,0:00:00.005799,0:00:28.966401,7.596420457355087,0.39976780170985127
sun3d-hotel_uc-scan3,33 47,0:00:00.154028,0:00:38.208388,0:00:00.005861,0:00:38.378123,3.4272754202804845,0.1811803742693479
sun3d-hotel_uc-scan3,33 48,0:00:00.119128,0:00:27.478017,0:00:00.005857,0:00:27.616047,47.10048316744319,0.7977089630372588
sun3d-hotel_uc-scan3,33 52,0:00:00.136102,0:00:32.301020,0:00:00.005803,0:00:32.453101,4.925689079173649,0.09267039006678271
sun3d-hotel_uc-scan3,33 53,0:00:00.156429,0:00:39.591862,0:00:00.005858,0:00:39.767580,4.468629829928329,0.21794947332927003
sun3d-hotel_uc-scan3,34 35,0:00:00.173325,0:00:39.131562,0:00:00.005960,0:00:39.320687,8.038929511811377,0.3665215577599435
sun3d-hotel_uc-scan3,34 46,0:00:00.127215,0:00:25.502114,0:00:00.005816,0:00:25.648268,19.63075156819673,0.7094864723296492
sun3d-hotel_uc-scan3,34 47,0:00:00.161590,0:00:37.831924,0:00:00.005789,0:00:38.008861,9.571220865362628,0.10503218656808996
sun3d-hotel_uc-scan3,34 53,0:00:00.166843,0:00:39.704161,0:00:00.005949,0:00:39.890074,36.63583049223468,1.4239887343077209
sun3d-hotel_uc-scan3,34 54,0:00:00.136478,0:00:27.332368,0:00:00.005837,0:00:27.487748,22.44109376349865,0.9023502381023705
sun3d-hotel_uc-scan3,35 54,0:00:00.167537,0:00:27.360688,0:00:00.005947,0:00:27.543690,4.073076361486771,0.08352773295354414
sun3d-hotel_uc-scan3,37 38,0:00:00.059748,0:00:10.966014,0:00:00.005970,0:00:11.042167,3.2320745446546937,0.04850417131225435
sun3d-hotel_uc-scan3,37 39,0:00:00.066532,0:00:10.648929,0:00:00.005968,0:00:10.731048,5.234545142901483,0.1325325579525838
sun3d-hotel_uc-scan3,37 40,0:00:00.058044,0:00:11.649339,0:00:00.006008,0:00:11.726272,11.12792733917502,0.26631587019515757
sun3d-hotel_uc-scan3,37 41,0:00:00.061706,0:00:13.057909,0:00:00.006017,0:00:13.135103,8.77348929560512,0.23007578189895925
sun3d-hotel_uc-scan3,38 39,0:00:00.057984,0:00:10.628014,0:00:00.006058,0:00:10.701679,6.1251218708835955,0.10470097902558126
sun3d-hotel_uc-scan3,38 40,0:00:00.059607,0:00:11.562617,0:00:00.005882,0:00:11.637475,9.644340487735182,0.22089813967483113
sun3d-hotel_uc-scan3,38 41,0:00:00.050085,0:00:12.808200,0:00:00.006043,0:00:12.873445,9.44842821712736,0.22493445001337556
sun3d-hotel_uc-scan3,39 40,0:00:00.045083,0:00:11.057348,0:00:00.006024,0:00:11.118514,6.567584410956893,0.19829277039102466
sun3d-hotel_uc-scan3,39 41,0:00:00.060282,0:00:12.879858,0:00:00.005986,0:00:12.955781,4.704246917820246,0.061246391849084314
sun3d-hotel_uc-scan3,39 42,0:00:00.059037,0:00:12.395942,0:00:00.005972,0:00:12.470255,7.131482044856075,0.2217242428693709
sun3d-hotel_uc-scan3,39 43,0:00:00.070907,0:00:22.390264,0:00:00.005942,0:00:22.480015,10.74609638152861,0.2808005512694458
sun3d-hotel_uc-scan3,40 41,0:00:00.054098,0:00:13.177281,0:00:00.005962,0:00:13.246993,1.8511199533208247,0.06527894298812681
sun3d-hotel_uc-scan3,40 42,0:00:00.048241,0:00:12.456336,0:00:00.005872,0:00:12.519616,7.36368024555036,0.21683491403426763
sun3d-hotel_uc-scan3,41 42,0:00:00.060341,0:00:12.304372,0:00:00.005898,0:00:12.379760,3.772466539926214,0.06661534125324589
sun3d-hotel_uc-scan3,41 43,0:00:00.093299,0:00:22.602716,0:00:00.005897,0:00:22.711513,7.082160440848005,0.20904303122521137
sun3d-hotel_uc-scan3,42 43,0:00:00.075953,0:00:22.886570,0:00:00.005866,0:00:22.978104,2.3146837465576606,0.09869931249040613
sun3d-hotel_uc-scan3,42 44,0:00:00.073300,0:00:21.905664,0:00:00.005921,0:00:21.997919,3.997268871021867,0.1486299920476457
sun3d-hotel_uc-scan3,43 44,0:00:00.103999,0:00:22.279322,0:00:00.005980,0:00:22.402279,3.8283368503468487,0.11271969063943157
sun3d-hotel_uc-scan3,43 45,0:00:00.131689,0:00:26.914076,0:00:00.005816,0:00:27.064587,4.507405809615025,0.1957093482673585
sun3d-hotel_uc-scan3,43 54,0:00:00.119513,0:00:27.300493,0:00:00.005797,0:00:27.435355,4.415535861680118,0.18237497234718167
sun3d-hotel_uc-scan3,44 45,0:00:00.112289,0:00:26.885359,0:00:00.005777,0:00:27.016387,3.334424377413504,0.1489600567876703
sun3d-hotel_uc-scan3,44 54,0:00:00.115618,0:00:27.296903,0:00:00.005969,0:00:27.428025,5.554567825571282,0.15055360165839884
sun3d-hotel_uc-scan3,45 54,0:00:00.127861,0:00:27.440325,0:00:00.005809,0:00:27.587043,6.442960524171119,0.2786991746458912
sun3d-hotel_uc-scan3,46 47,0:00:00.153718,0:00:37.917500,0:00:00.005790,0:00:38.086602,4.410180273636185,0.13442684779148265
sun3d-hotel_uc-scan3,46 52,0:00:00.137731,0:00:32.315926,0:00:00.005846,0:00:32.469235,7.2981480279191775,0.3638905660419499
sun3d-hotel_uc-scan3,46 53,0:00:00.160972,0:00:39.579958,0:00:00.005855,0:00:39.759926,4.268318837218778,0.13437734899307852
sun3d-hotel_uc-scan3,46 54,0:00:00.121307,0:00:27.410580,0:00:00.005790,0:00:27.550728,4.279461901270308,0.14571380011463198
sun3d-hotel_uc-scan3,47 48,0:00:00.159889,0:00:27.533000,0:00:00.005972,0:00:27.711884,3.1780153381470644,0.14798020875653203
sun3d-hotel_uc-scan3,47 52,0:00:00.173470,0:00:32.426047,0:00:00.005738,0:00:32.618160,3.166770630572592,0.10890691842945519
sun3d-hotel_uc-scan3,47 53,0:00:00.190881,0:00:39.741300,0:00:00.005755,0:00:39.950816,5.125620639594953,0.23535662314802738
sun3d-hotel_uc-scan3,48 49,0:00:00.160039,0:00:38.473881,0:00:00.005864,0:00:38.653119,5.341130527140153,0.1531701458899683
sun3d-hotel_uc-scan3,48 51,0:00:00.149755,0:00:33.695180,0:00:00.005796,0:00:33.864164,5.3382620843464,0.1481165022481091
sun3d-hotel_uc-scan3,48 52,0:00:00.142255,0:00:32.251985,0:00:00.005748,0:00:32.409577,1.313808456696783,0.06399721914585786
sun3d-hotel_uc-scan3,49 50,0:00:00.190698,0:00:34.076235,0:00:00.005811,0:00:34.282344,1.22423116260456,0.05366586273515988
sun3d-hotel_uc-scan3,49 51,0:00:00.172524,0:00:33.716801,0:00:00.005806,0:00:33.908094,1.280881308177586,0.08278342165680194
sun3d-hotel_uc-scan3,50 51,0:00:00.160481,0:00:33.600375,0:00:00.005954,0:00:33.776521,2.3320303983621815,0.12301802942235084
sun3d-hotel_uc-scan3,52 53,0:00:00.175442,0:00:39.787724,0:00:00.005827,0:00:39.978497,10.531529447803335,0.04705844959510096
sun3d-hotel_uc-scan3,53 54,0:00:00.165307,0:00:27.577288,0:00:00.005937,0:00:27.761585,3.5505369207856043,0.12632432395934118
sun3d-hotel_umd-maryland_hotel1,0 1,0:00:00.125010,0:00:26.666981,0:00:00.005832,0:00:26.810969,4.851918991492503,0.16577706079411197
sun3d-hotel_umd-maryland_hotel1,0 14,0:00:00.105966,0:00:20.333034,0:00:00.005855,0:00:20.457960,1.9217282940810136,0.09599031216766976
sun3d-hotel_umd-maryland_hotel1,0 24,0:00:00.127495,0:00:24.841104,0:00:00.005867,0:00:24.984207,9.530030862142437,0.11652715450611961
sun3d-hotel_umd-maryland_hotel1,0 25,0:00:00.114309,0:00:24.452942,0:00:00.005895,0:00:24.586009,6.865091196543664,0.09736417316261509
sun3d-hotel_umd-maryland_hotel1,0 26,0:00:00.134491,0:00:31.404853,0:00:00.005926,0:00:31.554798,5.373113824287558,0.21036950187448544
sun3d-hotel_umd-maryland_hotel1,1 2,0:00:00.162622,0:00:37.890515,0:00:00.005796,0:00:38.071790,7.092175481448417,0.1906214944605305
sun3d-hotel_umd-maryland_hotel1,1 14,0:00:00.113891,0:00:20.475805,0:00:00.005861,0:00:20.608622,6.720274475667068,0.18204780792512168
sun3d-hotel_umd-maryland_hotel1,1 15,0:00:00.123805,0:00:25.805856,0:00:00.006054,0:00:25.945712,5.921094897457355,0.0754552391846543
sun3d-hotel_umd-maryland_hotel1,1 16,0:00:00.155401,0:00:35.764898,0:00:00.005744,0:00:35.935909,12.76859103176754,0.45427408807701664
sun3d-hotel_umd-maryland_hotel1,1 23,0:00:00.135117,0:00:29.826245,0:00:00.005784,0:00:29.976824,10.020254014342015,0.3288997994858959
sun3d-hotel_umd-maryland_hotel1,1 24,0:00:00.128634,0:00:25.092199,0:00:00.005827,0:00:25.237164,5.108189503493062,0.06733581429822885
sun3d-hotel_umd-maryland_hotel1,1 25,0:00:00.124906,0:00:24.567193,0:00:00.005807,0:00:24.710922,0.7469772150569192,0.030714646064535406
sun3d-hotel_umd-maryland_hotel1,2 15,0:00:00.159453,0:00:26.053144,0:00:00.005728,0:00:26.231539,7.06568781592189,0.07553691749081487
sun3d-hotel_umd-maryland_hotel1,2 16,0:00:00.183306,0:00:35.800593,0:00:00.005833,0:00:36.002624,3.968141213859425,0.07657268576131704
sun3d-hotel_umd-maryland_hotel1,3 4,0:00:00.125674,0:00:29.444304,0:00:00.005855,0:00:29.591572,7.765978208563941,0.24882247025893275
sun3d-hotel_umd-maryland_hotel1,3 12,0:00:00.104707,0:00:21.460851,0:00:00.005742,0:00:21.580956,6.451467072503944,0.15800270888460524
sun3d-hotel_umd-maryland_hotel1,3 16,0:00:00.143815,0:00:35.965625,0:00:00.005754,0:00:36.128132,6.498495285103988,0.23809349904947985
sun3d-hotel_umd-maryland_hotel1,3 17,0:00:00.148382,0:00:37.103765,0:00:00.005761,0:00:37.271225,3.94757939959542,0.18019076472840653
sun3d-hotel_umd-maryland_hotel1,4 17,0:00:00.161387,0:00:36.905357,0:00:00.005909,0:00:37.082513,6.367731765089716,0.19180029298821485
sun3d-hotel_umd-maryland_hotel1,5 6,0:00:00.157869,0:00:42.511931,0:00:00.005715,0:00:42.689110,7.720528154841717,0.4360156681904688
sun3d-hotel_umd-maryland_hotel1,5 11,0:00:00.152062,0:00:42.438833,0:00:00.005240,0:00:42.605718,6.823144526119027,0.31015321755792447
sun3d-hotel_umd-maryland_hotel1,5 13,0:00:00.105924,0:00:26.293301,0:00:00.005593,0:00:26.414540,8.375970326945305,0.3615000074107409
sun3d-hotel_umd-maryland_hotel1,5 17,0:00:00.137600,0:00:36.743512,0:00:00.006009,0:00:36.900107,5.983659308798426,0.2898818762328258
sun3d-hotel_umd-maryland_hotel1,5 18,0:00:00.131805,0:00:38.642786,0:00:00.005822,0:00:38.790374,4.510776252060086,0.16743486606777683
sun3d-hotel_umd-maryland_hotel1,5 22,0:00:00.132780,0:00:35.396957,0:00:00.005863,0:00:35.545212,1.8734493704526203,0.10862470502045926
sun3d-hotel_umd-maryland_hotel1,5 32,0:00:00.108634,0:00:26.736859,0:00:00.006021,0:00:26.861485,91.14611168318682,2.0071642442133952
sun3d-hotel_umd-maryland_hotel1,6 18,0:00:00.207921,0:00:38.991572,0:00:00.005570,0:00:39.218375,1.7068902358830074,0.06298202122927302
sun3d-hotel_umd-maryland_hotel1,7 19,0:00:00.131837,0:00:29.150135,0:00:00.005641,0:00:29.297294,4.8247050594113,0.1230415902708327
sun3d-hotel_umd-maryland_hotel1,8 9,0:00:00.211840,0:00:23.961479,0:00:00.005904,0:00:24.192414,5.519833391831515,0.09723160437606056
sun3d-hotel_umd-maryland_hotel1,9 10,0:00:00.119083,0:00:25.874187,0:00:00.005895,0:00:26.008598,8.176670640844,0.34806616866589973
